#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value


#Text=It evolves around fatigue testing of mesoscale specimens to increase damage detection sensitivity, data fusion through multimodal registration to address data heterogeneity, and image-based data-driven damage localization.
103-30	14529-14537	segments	https://w3id.org/pmd/materials-mechanics-ontology/GrainBoundarySegment	*[47]	_	_	
103-31	14538-14541	are	_	_	_	_	
103-32	14542-14555	reconstructed	_	_	_	_	
103-33	14555-14556	.	_	_	_	_	

#Text=Pixel misorientations between adjacent EBSD pixels exceeding 5°were considered to separate grains.
106-1	14732-14737	Pixel	_	_	_	_	
106-2	14738-14753	misorientations	https://w3id.org/pmd/materials-mechanics-ontology/MicrostructuralProperty	*	_	_	
106-3	14754-14761	between	_	_	_	_	
106-4	14762-14770	adjacent	_	_	_	_	
106-5	14771-14775	EBSD	https://w3id.org/pmd/materials-mechanics-ontology/ElectronBackscatterDiffractionMeasurement	*	_	_	
106-6	14776-14782	pixels	_	_	_	_	
106-7	14783-14792	exceeding	_	_	_	_	
106-8	14793-14794	5	https://w3id.org/pmd/materials-mechanics-ontology/Value	*[48]	_	_	
106-9	14794-14795	°	https://w3id.org/pmd/materials-mechanics-ontology/Value	*[48]	_	_	
106-10	14795-14799	were	_	_	_	_	
106-11	14800-14810	considered	_	_	_	_	
106-12	14811-14813	to	_	_	_	_	
106-13	14814-14822	separate	_	_	_	_	
106-14	14823-14829	grains	https://w3id.org/pmd/materials-mechanics-ontology/Grain	*	_	_	
106-15	14829-14830	.	_	_	_	_	

#Text=Grains consisting of less than eight indexed pixels are discarded.
107-1	14834-14840	Grains	https://w3id.org/pmd/materials-mechanics-ontology/Grain	*	_	_	
107-2	14841-14851	consisting	_	_	_	_	
107-3	14852-14854	of	_	_	_	_	
107-4	14855-14859	less	_	_	_	_	
107-5	14860-14864	than	_	_	_	_	
107-6	14865-14870	eight	_	_	_	_	
107-7	14871-14878	indexed	_	_	_	_	
107-8	14879-14885	pixels	_	_	_	_	
107-9	14886-14889	are	_	_	_	_	
107-10	14890-14899	discarded	_	_	_	_	
107-11	14899-14900	.	_	_	_	_	

#Text=The EBSD data reveals an average equivalent grain diameter of about 30 μ m and single grains up to 100 μ m diameter.
108-1	14904-14907	The	_	_	_	_	
108-2	14908-14912	EBSD	https://w3id.org/pmd/materials-mechanics-ontology/DataSet	*[49]	_	_	
108-3	14913-14917	data	https://w3id.org/pmd/materials-mechanics-ontology/DataSet	*[49]	_	_	
108-4	14918-14925	reveals	_	_	_	_	
108-5	14926-14928	an	_	_	_	_	
108-6	14929-14936	average	https://w3id.org/pmd/materials-mechanics-ontology/GrainSize	*[50]	_	_	
108-7	14937-14947	equivalent	https://w3id.org/pmd/materials-mechanics-ontology/GrainSize	*[50]	_	_	
108-8	14948-14953	grain	https://w3id.org/pmd/materials-mechanics-ontology/GrainSize	*[50]	_	_	
108-9	14954-14962	diameter	https://w3id.org/pmd/materials-mechanics-ontology/GrainSize	*[50]	_	_	
108-10	14963-14965	of	_	_	_	_	
108-11	14966-14971	about	_	_	_	_	
108-12	14972-14974	30	https://w3id.org/pmd/materials-mechanics-ontology/Value	*[51]	_	_	
108-13	14975-14976	μ	https://w3id.org/pmd/materials-mechanics-ontology/Value	*[51]	_	_	
108-14	14977-14978	m	https://w3id.org/pmd/materials-mechanics-ontology/Value	*[51]	_	_	
108-15	14979-14982	and	_	_	_	_	
108-16	14983-14989	single	https://w3id.org/pmd/materials-mechanics-ontology/Grain	*[52]	_	_	
108-17	14990-14996	grains	https://w3id.org/pmd/materials-mechanics-ontology/Grain	*[52]	_	_	
108-18	14997-14999	up	_	_	_	_	
108-19	15000-15002	to	_	_	_	_	
108-20	15003-15006	100	https://w3id.org/pmd/materials-mechanics-ontology/Value	*[53]	_	_	
108-21	15007-15008	μ	https://w3id.org/pmd/materials-mechanics-ontology/Value	*[53]	_	_	
108-22	15009-15010	m	https://w3id.org/pmd/materials-mechanics-ontology/Value	*[53]	_	_	
108-23	15011-15019	diameter	https://w3id.org/pmd/materials-mechanics-ontology/GrainSize	*	_	_	
108-24	15019-15020	.	_	_	_	_	

#Text=Table 1 composition of ferritic stainless steel 1.4003 in weight %
113-1	15653-15658	Table	_	_	_	_	
113-2	15659-15660	1	_	_	_	_	
113-3	15661-15672	composition	https://w3id.org/pmd/materials-mechanics-ontology/Composition	*	_	_	
113-4	15673-15675	of	_	_	_	_	
113-5	15676-15684	ferritic	https://w3id.org/pmd/materials-mechanics-ontology/MaterialClass	*[54]	_	_	
113-6	15685-15694	stainless	https://w3id.org/pmd/materials-mechanics-ontology/MaterialClass	*[54]	_	_	
113-7	15695-15700	steel	https://w3id.org/pmd/materials-mechanics-ontology/MaterialClass	*[54]	_	_	
113-8	15701-15707	1.4003	https://w3id.org/pmd/materials-mechanics-ontology/Alloy	*	_	_	
113-9	15708-15710	in	_	_	_	_	
113-10	15711-15717	weight	_	_	_	_	
113-11	15718-15719	%	_	_	_	_	

#Text=Therefore, a Veeco$^{®}$ Dimension V AFM was utilized to conduct scans after fatigue in regions of protrusions at the specimen surface.
131-1	18215-18224	Therefore	_	_	_	_	
131-2	18224-18225	,	_	_	_	_	
131-3	18226-18227	a	_	_	_	_	
131-4	18228-18233	Veeco	https://w3id.org/pmd/materials-mechanics-ontology/Equipment	*[55]	_	_	
131-5	18233-18234	$	https://w3id.org/pmd/materials-mechanics-ontology/Equipment	*[55]	_	_	
131-6	18234-18235	^	https://w3id.org/pmd/materials-mechanics-ontology/Equipment	*[55]	_	_	
131-7	18235-18236	{	https://w3id.org/pmd/materials-mechanics-ontology/Equipment	*[55]	_	_	
131-8	18236-18237	®	https://w3id.org/pmd/materials-mechanics-ontology/Equipment	*[55]	_	_	
131-9	18237-18238	}	https://w3id.org/pmd/materials-mechanics-ontology/Equipment	*[55]	_	_	
131-10	18238-18239	$	https://w3id.org/pmd/materials-mechanics-ontology/Equipment	*[55]	_	_	
131-11	18240-18249	Dimension	https://w3id.org/pmd/materials-mechanics-ontology/Equipment	*[55]	_	_	
131-12	18250-18251	V	https://w3id.org/pmd/materials-mechanics-ontology/Equipment	*[55]	_	_	
131-13	18252-18255	AFM	https://w3id.org/pmd/materials-mechanics-ontology/Equipment	*[55]	_	_	
131-14	18256-18259	was	_	_	_	_	
131-15	18260-18268	utilized	_	_	_	_	
131-16	18269-18271	to	_	_	_	_	
131-17	18272-18279	conduct	_	_	_	_	
131-18	18280-18285	scans	https://w3id.org/pmd/materials-mechanics-ontology/CharacterizationProcess	*	_	_	
131-19	18286-18291	after	_	_	_	_	
131-20	18292-18299	fatigue	https://w3id.org/pmd/materials-mechanics-ontology/FatigueTest	*	_	_	
131-21	18300-18302	in	_	_	_	_	
131-22	18303-18310	regions	_	_	_	_	
131-23	18311-18313	of	_	_	_	_	
131-24	18314-18325	protrusions	https://w3id.org/pmd/materials-mechanics-ontology/Protrusion	*	_	_	
131-25	18326-18328	at	_	_	_	_	
131-26	18329-18332	the	_	_	_	_	
131-27	18333-18341	specimen	https://w3id.org/pmd/materials-mechanics-ontology/Surface	*[56]	_	_	
131-28	18342-18349	surface	https://w3id.org/pmd/materials-mechanics-ontology/Surface	*[56]	_	_	
131-29	18349-18350	.	_	_	_	_	

#Text=A segmentation methodology was devised to detect damage locations pixel-wise in the high-resolved post-mortem SEM stitched images to assist the in-situ light optical imaging.
177-1	24488-24489	A	_	_	_	_	
177-2	24490-24502	segmentation	https://w3id.org/pmd/materials-mechanics-ontology/DataTransformationProcess	*[57]	_	_	
177-3	24503-24514	methodology	https://w3id.org/pmd/materials-mechanics-ontology/DataTransformationProcess	*[57]	_	_	
177-4	24515-24518	was	_	_	_	_	
177-5	24519-24526	devised	_	_	_	_	
177-6	24527-24529	to	_	_	_	_	
177-7	24530-24536	detect	_	_	_	_	
177-8	24537-24543	damage	https://w3id.org/pmd/materials-mechanics-ontology/Damage	*[58]	_	_	
177-9	24544-24553	locations	https://w3id.org/pmd/materials-mechanics-ontology/Damage	*[58]	_	_	
177-10	24554-24564	pixel-wise	_	_	_	_	
177-11	24565-24567	in	_	_	_	_	
177-12	24568-24571	the	_	_	_	_	
177-13	24572-24585	high-resolved	_	_	_	_	
177-14	24586-24597	post-mortem	https://w3id.org/pmd/materials-mechanics-ontology/ScanningElectronMicroscopyMeasurement	*[59]	_	_	
177-15	24598-24601	SEM	https://w3id.org/pmd/materials-mechanics-ontology/ScanningElectronMicroscopyMeasurement	*[59]	_	_	
177-16	24602-24610	stitched	https://w3id.org/pmd/materials-mechanics-ontology/DataSet	*[60]	_	_	
177-17	24611-24617	images	https://w3id.org/pmd/materials-mechanics-ontology/DataSet	*[60]	_	_	
177-18	24618-24620	to	_	_	_	_	
177-19	24621-24627	assist	_	_	_	_	
177-20	24628-24631	the	_	_	_	_	
177-21	24632-24639	in-situ	https://w3id.org/pmd/materials-mechanics-ontology/LightOpticalMicroscopyMeasurement	*[61]	_	_	
177-22	24640-24645	light	https://w3id.org/pmd/materials-mechanics-ontology/LightOpticalMicroscopyMeasurement	*[61]	_	_	
177-23	24646-24653	optical	https://w3id.org/pmd/materials-mechanics-ontology/LightOpticalMicroscopyMeasurement	*[61]	_	_	
177-24	24654-24661	imaging	https://w3id.org/pmd/materials-mechanics-ontology/LightOpticalMicroscopyMeasurement	*[61]	_	_	
177-25	24661-24662	.	_	_	_	_	

#Text=To characterize the in-situ imaging, the dependence of its resulting local grayscale image texture on the slip trace topography (i.e., extrusions, intrusions, protrusions) is investigated.
258-1	36360-36362	To	_	_	_	_	
258-2	36363-36375	characterize	_	_	_	_	
258-3	36376-36379	the	_	_	_	_	
258-4	36380-36387	in-situ	https://w3id.org/pmd/materials-mechanics-ontology/LightOpticalMicroscopyMeasurement	*[62]	_	_	
258-5	36388-36395	imaging	https://w3id.org/pmd/materials-mechanics-ontology/LightOpticalMicroscopyMeasurement	*[62]	_	_	
258-6	36395-36396	,	_	_	_	_	
258-7	36397-36400	the	_	_	_	_	
258-8	36401-36411	dependence	_	_	_	_	
258-9	36412-36414	of	_	_	_	_	
258-10	36415-36418	its	_	_	_	_	
258-11	36419-36428	resulting	_	_	_	_	
258-12	36429-36434	local	https://w3id.org/pmd/materials-mechanics-ontology/Property	*[63]	_	_	
258-13	36435-36444	grayscale	https://w3id.org/pmd/materials-mechanics-ontology/Property	*[63]	_	_	
258-14	36445-36450	image	https://w3id.org/pmd/materials-mechanics-ontology/Property	*[63]	_	_	
258-15	36451-36458	texture	https://w3id.org/pmd/materials-mechanics-ontology/Property	*[63]	_	_	
258-16	36459-36461	on	_	_	_	_	
258-17	36462-36465	the	_	_	_	_	
258-18	36466-36470	slip	https://w3id.org/pmd/materials-mechanics-ontology/SlipMarking	*[64]	_	_	
258-19	36471-36476	trace	https://w3id.org/pmd/materials-mechanics-ontology/SlipMarking	*[64]	_	_	
258-20	36477-36487	topography	https://w3id.org/pmd/materials-mechanics-ontology/SlipMarking	*[64]	_	_	
258-21	36488-36489	(	_	_	_	_	
258-22	36489-36492	i.e	_	_	_	_	
258-23	36492-36493	.	_	_	_	_	
258-24	36493-36494	,	_	_	_	_	
258-25	36495-36505	extrusions	https://w3id.org/pmd/materials-mechanics-ontology/Extrusion	*	_	_	
258-26	36505-36506	,	_	_	_	_	
258-27	36507-36517	intrusions	https://w3id.org/pmd/materials-mechanics-ontology/Intrusion	*	_	_	
258-28	36517-36518	,	_	_	_	_	
258-29	36519-36530	protrusions	https://w3id.org/pmd/materials-mechanics-ontology/Protrusion	*	_	_	
258-30	36530-36531	)	_	_	_	_	
258-31	36532-36534	is	_	_	_	_	
258-32	36535-36547	investigated	_	_	_	_	
258-33	36547-36548	.	_	_	_	_	

#Text=Therefore, atomic force microscopy (AFM) maps are acquired.
259-1	36552-36561	Therefore	_	_	_	_	
259-2	36561-36562	,	_	_	_	_	
259-3	36563-36569	atomic	https://w3id.org/pmd/materials-mechanics-ontology/CharacterizationProcess	*[65]	_	_	
259-4	36570-36575	force	https://w3id.org/pmd/materials-mechanics-ontology/CharacterizationProcess	*[65]	_	_	
259-5	36576-36586	microscopy	https://w3id.org/pmd/materials-mechanics-ontology/CharacterizationProcess	*[65]	_	_	
259-6	36587-36588	(	_	_	_	_	
259-7	36588-36591	AFM	https://w3id.org/pmd/materials-mechanics-ontology/CharacterizationProcess	*	_	_	
259-8	36591-36592	)	_	_	_	_	
259-9	36593-36597	maps	https://w3id.org/pmd/materials-mechanics-ontology/DataSet	*	_	_	
259-10	36598-36601	are	_	_	_	_	
259-11	36602-36610	acquired	_	_	_	_	
259-12	36610-36611	.	_	_	_	_	

#Text=Typical instances of microstructurally short cracks and protrusions developing the highly chromium-alloyed, ferritic EN 1.4003 steel are depicted in Fig. 7.
295-1	41999-42006	Typical	_	_	_	_	
295-2	42007-42016	instances	_	_	_	_	
295-3	42017-42019	of	_	_	_	_	
295-4	42020-42037	microstructurally	https://w3id.org/pmd/materials-mechanics-ontology/MicrostructurallyShortCrack	*[66]	_	_	
295-5	42038-42043	short	https://w3id.org/pmd/materials-mechanics-ontology/MicrostructurallyShortCrack	*[66]	_	_	
295-6	42044-42050	cracks	https://w3id.org/pmd/materials-mechanics-ontology/MicrostructurallyShortCrack	*[66]	_	_	
295-7	42051-42054	and	_	_	_	_	
295-8	42055-42066	protrusions	https://w3id.org/pmd/materials-mechanics-ontology/Protrusion	*	_	_	
295-9	42067-42077	developing	_	_	_	_	
295-10	42078-42081	the	_	_	_	_	
295-11	42082-42088	highly	https://w3id.org/pmd/materials-mechanics-ontology/Alloy	*[67]	_	_	
295-12	42089-42105	chromium-alloyed	https://w3id.org/pmd/materials-mechanics-ontology/Alloy	*[67]	_	_	
295-13	42105-42106	,	https://w3id.org/pmd/materials-mechanics-ontology/Alloy	*[67]	_	_	
295-14	42107-42115	ferritic	https://w3id.org/pmd/materials-mechanics-ontology/Alloy	*[67]	_	_	
295-15	42116-42118	EN	https://w3id.org/pmd/materials-mechanics-ontology/Alloy	*[67]|*[68]	_	_	
295-16	42119-42125	1.4003	https://w3id.org/pmd/materials-mechanics-ontology/Alloy	*[67]|*[68]	_	_	
295-17	42126-42131	steel	https://w3id.org/pmd/materials-mechanics-ontology/Alloy	*[67]	_	_	
295-18	42132-42135	are	_	_	_	_	
295-19	42136-42144	depicted	_	_	_	_	
295-20	42145-42147	in	_	_	_	_	
295-21	42148-42151	Fig	_	_	_	_	
295-22	42151-42152	.	_	_	_	_	
295-23	42153-42154	7	_	_	_	_	
295-24	42154-42155	.	_	_	_	_	

#Text=In contrast to the literature, where most damage in the HCF/VHCF regime is reported to be associated with (internal) pore or
296-1	42159-42161	In	_	_	_	_	
296-2	42162-42170	contrast	_	_	_	_	
296-3	42171-42173	to	_	_	_	_	
296-4	42174-42177	the	_	_	_	_	
296-5	42178-42188	literature	_	_	_	_	
296-6	42188-42189	,	_	_	_	_	
296-7	42190-42195	where	_	_	_	_	
296-8	42196-42200	most	_	_	_	_	
296-9	42201-42207	damage	https://w3id.org/pmd/materials-mechanics-ontology/Damage	*	_	_	
296-10	42208-42210	in	_	_	_	_	
296-11	42211-42214	the	_	_	_	_	
296-12	42215-42218	HCF	https://w3id.org/pmd/materials-mechanics-ontology/HighcycleFatigue	*	_	_	
296-13	42218-42219	/	_	_	_	_	
296-14	42219-42223	VHCF	https://w3id.org/pmd/materials-mechanics-ontology/VeryHighcycleFatigue	*[69]	_	_	
296-15	42224-42230	regime	https://w3id.org/pmd/materials-mechanics-ontology/VeryHighcycleFatigue	*[69]	_	_	
296-16	42231-42233	is	_	_	_	_	
296-17	42234-42242	reported	_	_	_	_	
296-18	42243-42245	to	_	_	_	_	
296-19	42246-42248	be	_	_	_	_	
296-20	42249-42259	associated	_	_	_	_	
296-21	42260-42264	with	_	_	_	_	
296-22	42265-42266	(	_	_	_	_	
296-23	42266-42274	internal	https://w3id.org/pmd/materials-mechanics-ontology/Bulk	*	_	_	
296-24	42274-42275	)	_	_	_	_	
296-25	42276-42280	pore	https://w3id.org/pmd/materials-mechanics-ontology/Pore	*	_	_	
296-26	42281-42283	or	_	_	_	_	

#Text=inclusion defects [41], for the material and loading conditions at hand (low amplitude bending), damage emerged at and is localized to grain boundaries at the surface predominantly.
297-1	42287-42296	inclusion	https://w3id.org/pmd/materials-mechanics-ontology/Inclusion	*[70]	_	_	
297-2	42297-42304	defects	https://w3id.org/pmd/materials-mechanics-ontology/Inclusion	*[70]	_	_	
297-3	42305-42306	[	_	_	_	_	
297-4	42306-42308	41	_	_	_	_	
297-5	42308-42309	]	_	_	_	_	
297-6	42309-42310	,	_	_	_	_	
297-7	42311-42314	for	_	_	_	_	
297-8	42315-42318	the	_	_	_	_	
297-9	42319-42327	material	_	_	_	_	
297-10	42328-42331	and	_	_	_	_	
297-11	42332-42339	loading	https://w3id.org/pmd/materials-mechanics-ontology/ProcessParameter	*[71]	_	_	
297-12	42340-42350	conditions	https://w3id.org/pmd/materials-mechanics-ontology/ProcessParameter	*[71]	_	_	
297-13	42351-42353	at	_	_	_	_	
297-14	42354-42358	hand	_	_	_	_	
297-15	42359-42360	(	_	_	_	_	
297-16	42360-42363	low	https://w3id.org/pmd/materials-mechanics-ontology/Value	*[72]	_	_	
297-17	42364-42373	amplitude	https://w3id.org/pmd/materials-mechanics-ontology/Value	*[72]	_	_	
297-18	42374-42381	bending	https://w3id.org/pmd/materials-mechanics-ontology/Value	*[72]	_	_	
297-19	42381-42382	)	_	_	_	_	
297-20	42382-42383	,	_	_	_	_	
297-21	42384-42390	damage	https://w3id.org/pmd/materials-mechanics-ontology/Damage	*	_	_	
297-22	42391-42398	emerged	_	_	_	_	
297-23	42399-42401	at	_	_	_	_	
297-24	42402-42405	and	_	_	_	_	
297-25	42406-42408	is	_	_	_	_	
297-26	42409-42418	localized	_	_	_	_	
297-27	42419-42421	to	_	_	_	_	
297-28	42422-42427	grain	https://w3id.org/pmd/materials-mechanics-ontology/GrainBoundary	*[73]	_	_	
297-29	42428-42438	boundaries	https://w3id.org/pmd/materials-mechanics-ontology/GrainBoundary	*[73]	_	_	
297-30	42439-42441	at	_	_	_	_	
297-31	42442-42445	the	_	_	_	_	
297-32	42446-42453	surface	https://w3id.org/pmd/materials-mechanics-ontology/Surface	*	_	_	
297-33	42454-42467	predominantly	_	_	_	_	
297-34	42467-42468	.	_	_	_	_	

#Text=Damage locations from DL semantic segmentation in black from the SEM image after fatigue are registered and superimposed onto the the microstructure.
301-1	42742-42748	Damage	https://w3id.org/pmd/materials-mechanics-ontology/Damage	*[74]	_	_	
301-2	42749-42758	locations	https://w3id.org/pmd/materials-mechanics-ontology/Damage	*[74]	_	_	
301-3	42759-42763	from	_	_	_	_	
301-4	42764-42766	DL	https://w3id.org/pmd/materials-mechanics-ontology/DataTransformationProcess	*[75]	_	_	
301-5	42767-42775	semantic	https://w3id.org/pmd/materials-mechanics-ontology/DataTransformationProcess	*[75]	_	_	
301-6	42776-42788	segmentation	https://w3id.org/pmd/materials-mechanics-ontology/DataTransformationProcess	*[75]	_	_	
301-7	42789-42791	in	_	_	_	_	
301-8	42792-42797	black	_	_	_	_	
301-9	42798-42802	from	_	_	_	_	
301-10	42803-42806	the	_	_	_	_	
301-11	42807-42810	SEM	https://w3id.org/pmd/materials-mechanics-ontology/ScanningElectronMicroscopyMeasurement	*	_	_	
301-12	42811-42816	image	https://w3id.org/pmd/materials-mechanics-ontology/DataSet	*	_	_	
301-13	42817-42822	after	_	_	_	_	
301-14	42823-42830	fatigue	https://w3id.org/pmd/materials-mechanics-ontology/FatigueTest	*	_	_	
301-15	42831-42834	are	_	_	_	_	
301-16	42835-42845	registered	_	_	_	_	
301-17	42846-42849	and	_	_	_	_	
301-18	42850-42862	superimposed	_	_	_	_	
301-19	42863-42867	onto	_	_	_	_	
301-20	42868-42871	the	_	_	_	_	
301-21	42872-42875	the	_	_	_	_	
301-22	42876-42890	microstructure	https://w3id.org/pmd/materials-mechanics-ontology/Microstructure	*	_	_	
301-23	42890-42891	.	_	_	_	_	

#Text=Aside from GB segments, these euclidean distance probability distribution plots can be applied to GB triple points, inclusions, or pores to evaluate the distinct failure modes and their relevance in the specific material.
339-1	48404-48409	Aside	_	_	_	_	
339-2	48410-48414	from	_	_	_	_	
339-3	48415-48417	GB	https://w3id.org/pmd/materials-mechanics-ontology/GrainBoundarySegment	*[76]	_	_	
339-4	48418-48426	segments	https://w3id.org/pmd/materials-mechanics-ontology/GrainBoundarySegment	*[76]	_	_	
339-5	48426-48427	,	_	_	_	_	
339-6	48428-48433	these	_	_	_	_	
339-7	48434-48443	euclidean	https://w3id.org/pmd/materials-mechanics-ontology/DataSet	*[77]	_	_	
339-8	48444-48452	distance	https://w3id.org/pmd/materials-mechanics-ontology/DataSet	*[77]	_	_	
339-9	48453-48464	probability	https://w3id.org/pmd/materials-mechanics-ontology/DataSet	*[77]	_	_	
339-10	48465-48477	distribution	https://w3id.org/pmd/materials-mechanics-ontology/DataSet	*[77]	_	_	
339-11	48478-48483	plots	https://w3id.org/pmd/materials-mechanics-ontology/DataSet	*[77]	_	_	
339-12	48484-48487	can	_	_	_	_	
339-13	48488-48490	be	_	_	_	_	
339-14	48491-48498	applied	_	_	_	_	
339-15	48499-48501	to	_	_	_	_	
339-16	48502-48504	GB	https://w3id.org/pmd/materials-mechanics-ontology/TripleJunctionLine	*[78]	_	_	
339-17	48505-48511	triple	https://w3id.org/pmd/materials-mechanics-ontology/TripleJunctionLine	*[78]	_	_	
339-18	48512-48518	points	https://w3id.org/pmd/materials-mechanics-ontology/TripleJunctionLine	*[78]	_	_	
339-19	48518-48519	,	_	_	_	_	
339-20	48520-48530	inclusions	https://w3id.org/pmd/materials-mechanics-ontology/Inclusion	*	_	_	
339-21	48530-48531	,	_	_	_	_	
339-22	48532-48534	or	_	_	_	_	
339-23	48535-48540	pores	https://w3id.org/pmd/materials-mechanics-ontology/Pore	*	_	_	
339-24	48541-48543	to	_	_	_	_	
339-25	48544-48552	evaluate	_	_	_	_	
339-26	48553-48556	the	_	_	_	_	
339-27	48557-48565	distinct	_	_	_	_	
339-28	48566-48573	failure	https://w3id.org/pmd/materials-mechanics-ontology/Mechanism	*[79]	_	_	
339-29	48574-48579	modes	https://w3id.org/pmd/materials-mechanics-ontology/Mechanism	*[79]	_	_	
339-30	48580-48583	and	_	_	_	_	
339-31	48584-48589	their	_	_	_	_	
339-32	48590-48599	relevance	_	_	_	_	
339-33	48600-48602	in	_	_	_	_	
339-34	48603-48606	the	_	_	_	_	
339-35	48607-48615	specific	_	_	_	_	
339-36	48616-48624	material	_	_	_	_	
339-37	48624-48625	.	_	_	_	_	

#Text=During maximum Schmid factor computation in Fig.
352-1	50212-50218	During	_	_	_	_	
352-2	50219-50226	maximum	https://w3id.org/pmd/materials-mechanics-ontology/MicrostructuralProperty	*[80]	_	_	
352-3	50227-50233	Schmid	https://w3id.org/pmd/materials-mechanics-ontology/MicrostructuralProperty	*[80]	_	_	
352-4	50234-50240	factor	https://w3id.org/pmd/materials-mechanics-ontology/MicrostructuralProperty	*[80]	_	_	
352-5	50241-50252	computation	https://w3id.org/pmd/materials-mechanics-ontology/DataTransformationProcess	*	_	_	
352-6	50253-50255	in	_	_	_	_	
352-7	50256-50259	Fig	_	_	_	_	
352-8	50259-50260	.	_	_	_	_	

#Text=9(a) only {110} ⟨ 111 ⟩ slip systems were accounted for, while isolines in Fig.
353-1	50264-50265	9	_	_	_	_	
353-2	50265-50266	(	_	_	_	_	
353-3	50266-50267	a	_	_	_	_	
353-4	50267-50268	)	_	_	_	_	
353-5	50269-50273	only	_	_	_	_	
353-6	50274-50275	{	https://w3id.org/pmd/materials-mechanics-ontology/Value	*[81]	_	_	
353-7	50275-50278	110	https://w3id.org/pmd/materials-mechanics-ontology/Value	*[81]	_	_	
353-8	50278-50279	}	https://w3id.org/pmd/materials-mechanics-ontology/Value	*[81]	_	_	
353-9	50280-50281	⟨	https://w3id.org/pmd/materials-mechanics-ontology/Value	*[81]	_	_	
353-10	50282-50285	111	https://w3id.org/pmd/materials-mechanics-ontology/Value	*[81]	_	_	
353-11	50286-50287	⟩	https://w3id.org/pmd/materials-mechanics-ontology/Value	*[81]	_	_	
353-12	50288-50292	slip	https://w3id.org/pmd/materials-mechanics-ontology/SlipSystem	*[82]	_	_	
353-13	50293-50300	systems	https://w3id.org/pmd/materials-mechanics-ontology/SlipSystem	*[82]	_	_	
353-14	50301-50305	were	_	_	_	_	
353-15	50306-50315	accounted	_	_	_	_	
353-16	50316-50319	for	_	_	_	_	
353-17	50319-50320	,	_	_	_	_	
353-18	50321-50326	while	_	_	_	_	
353-19	50327-50335	isolines	_	_	_	_	
353-20	50336-50338	in	_	_	_	_	
353-21	50339-50342	Fig	_	_	_	_	
353-22	50342-50343	.	_	_	_	_	

#Text=9(b) included {112} and {123} bcc slip systems as well.
354-1	50347-50348	9	_	_	_	_	
354-2	50348-50349	(	_	_	_	_	
354-3	50349-50350	b	_	_	_	_	
354-4	50350-50351	)	_	_	_	_	
354-5	50352-50360	included	_	_	_	_	
354-6	50361-50362	{	https://w3id.org/pmd/materials-mechanics-ontology/Value	*[83]	_	_	
354-7	50362-50365	112	https://w3id.org/pmd/materials-mechanics-ontology/Value	*[83]	_	_	
354-8	50365-50366	}	https://w3id.org/pmd/materials-mechanics-ontology/Value	*[83]	_	_	
354-9	50367-50370	and	_	_	_	_	
354-10	50371-50372	{	https://w3id.org/pmd/materials-mechanics-ontology/Value	*[84]	_	_	
354-11	50372-50375	123	https://w3id.org/pmd/materials-mechanics-ontology/Value	*[84]	_	_	
354-12	50375-50376	}	https://w3id.org/pmd/materials-mechanics-ontology/Value	*[84]	_	_	
354-13	50377-50380	bcc	https://w3id.org/pmd/materials-mechanics-ontology/SlipSystem	*[85]	_	_	
354-14	50381-50385	slip	https://w3id.org/pmd/materials-mechanics-ontology/SlipSystem	*[85]	_	_	
354-15	50386-50393	systems	https://w3id.org/pmd/materials-mechanics-ontology/SlipSystem	*[85]	_	_	
354-16	50394-50396	as	_	_	_	_	
354-17	50397-50401	well	_	_	_	_	
354-18	50401-50402	.	_	_	_	_	

#Text=In this case neither a distinction between slip systems of different slip plane families nor asymmetries within specific slip planes is made.
355-1	50406-50408	In	_	_	_	_	
355-2	50409-50413	this	_	_	_	_	
355-3	50414-50418	case	_	_	_	_	
355-4	50419-50426	neither	_	_	_	_	
355-5	50427-50428	a	_	_	_	_	
355-6	50429-50440	distinction	_	_	_	_	
355-7	50441-50448	between	_	_	_	_	
355-8	50449-50453	slip	https://w3id.org/pmd/materials-mechanics-ontology/SlipSystem	*[86]	_	_	
355-9	50454-50461	systems	https://w3id.org/pmd/materials-mechanics-ontology/SlipSystem	*[86]	_	_	
355-10	50462-50464	of	_	_	_	_	
355-11	50465-50474	different	_	_	_	_	
355-12	50475-50479	slip	https://w3id.org/pmd/materials-mechanics-ontology/SlipPlaneFamily	*[87]	_	_	
355-13	50480-50485	plane	https://w3id.org/pmd/materials-mechanics-ontology/SlipPlaneFamily	*[87]	_	_	
355-14	50486-50494	families	https://w3id.org/pmd/materials-mechanics-ontology/SlipPlaneFamily	*[87]	_	_	
355-15	50495-50498	nor	_	_	_	_	
355-16	50499-50510	asymmetries	_	_	_	_	
355-17	50511-50517	within	_	_	_	_	
355-18	50518-50526	specific	_	_	_	_	
355-19	50527-50531	slip	https://w3id.org/pmd/materials-mechanics-ontology/SlipPlane	*[88]	_	_	
355-20	50532-50538	planes	https://w3id.org/pmd/materials-mechanics-ontology/SlipPlane	*[88]	_	_	
355-21	50539-50541	is	_	_	_	_	
355-22	50542-50546	made	_	_	_	_	
355-23	50546-50547	.	_	_	_	_	

