#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value


#Text=Training high-strength aluminum alloys to withstand fatigue
61-5	7623-7629	cycles	https://w3id.org/pmd/materials-mechanics-ontology/Value	*[133]			
61-6	7630-7632	to	_	_			
61-7	7633-7639	obtain	_	_			
61-8	7640-7642	an	_	_			
61-9	7643-7651	estimate	_	_			
61-10	7652-7654	of	_	_			
61-11	7655-7658	the	_	_			
61-12	7659-7666	fatigue	https://w3id.org/pmd/materials-mechanics-ontology/FatigueStrength	*[134]			
61-13	7667-7675	strength	https://w3id.org/pmd/materials-mechanics-ontology/FatigueStrength	*[134]			
61-14	7675-7676	.	_	_			

#Text=The experimentally measured fatigue strength of the PA samples has been added to Fig. 1 and is consistent with the values reported in the literature.
62-1	7680-7683	The	_	_			
62-2	7684-7698	experimentally	_	_			
62-3	7699-7707	measured	_	_			
62-4	7708-7715	fatigue	https://w3id.org/pmd/materials-mechanics-ontology/FatigueStrength	*[135]			
62-5	7716-7724	strength	https://w3id.org/pmd/materials-mechanics-ontology/FatigueStrength	*[135]			
62-6	7725-7727	of	_	_			
62-7	7728-7731	the	_	_			
62-8	7732-7734	PA	https://w3id.org/pmd/materials-mechanics-ontology/StateDescriptor	*			
62-9	7735-7742	samples	https://w3id.org/pmd/materials-mechanics-ontology/FatigueTestSpecimen	*			
62-10	7743-7746	has	_	_			
62-11	7747-7751	been	_	_			
62-12	7752-7757	added	_	_			
62-13	7758-7760	to	_	_			
62-14	7761-7764	Fig	_	_			
62-15	7764-7765	.	_	_			
62-16	7766-7767	1	_	_			
62-17	7768-7771	and	_	_			
62-18	7772-7774	is	_	_			
62-19	7775-7785	consistent	_	_			
62-20	7786-7790	with	_	_			
62-21	7791-7794	the	_	_			
62-22	7795-7801	values	_	_			
62-23	7802-7810	reported	_	_			
62-24	7811-7813	in	_	_			
62-25	7814-7817	the	_	_			
62-26	7818-7828	literature	_	_			
62-27	7828-7829	.	_	_			

#Text=2a c is the weaker UA state has consistently better HCF performance at all investigated stress levels than the stronger PA state.
64-1	7883-7885	2a	_	_			
64-2	7886-7887	c	_	_			
64-3	7888-7890	is	_	_			
64-4	7891-7894	the	_	_			
64-5	7895-7901	weaker	_	_			
64-6	7902-7904	UA	https://w3id.org/pmd/materials-mechanics-ontology/StateDescriptor	*[136]			
64-7	7905-7910	state	https://w3id.org/pmd/materials-mechanics-ontology/StateDescriptor	*[136]			
64-8	7911-7914	has	_	_			
64-9	7915-7927	consistently	_	_			
64-10	7928-7934	better	_	_			
64-11	7935-7938	HCF	https://w3id.org/pmd/materials-mechanics-ontology/MechanicalProperty	*[137]			
64-12	7939-7950	performance	https://w3id.org/pmd/materials-mechanics-ontology/MechanicalProperty	*[137]			
64-13	7951-7953	at	_	_			
64-14	7954-7957	all	_	_			
64-15	7958-7970	investigated	_	_			
64-16	7971-7977	stress	https://w3id.org/pmd/materials-mechanics-ontology/EngineeringStress	*[138]			
64-17	7978-7984	levels	https://w3id.org/pmd/materials-mechanics-ontology/EngineeringStress	*[138]			
64-18	7985-7989	than	_	_			
64-19	7990-7993	the	_	_			
64-20	7994-8002	stronger	_	_			
64-21	8003-8005	PA	https://w3id.org/pmd/materials-mechanics-ontology/StateDescriptor	*[139]			
64-22	8006-8011	state	https://w3id.org/pmd/materials-mechanics-ontology/StateDescriptor	*[139]			
64-23	8011-8012	.	_	_			

#Text=These observations are the opposite of conventional wisdom based on the correlation between the fatigue strength and tensile strength of steels (Supplementary Fig. 1).
65-1	8016-8021	These	_	_			
65-2	8022-8034	observations	_	_			
65-3	8035-8038	are	_	_			
65-4	8039-8042	the	_	_			
65-5	8043-8051	opposite	_	_			
65-6	8052-8054	of	_	_			
65-7	8055-8067	conventional	_	_			
65-8	8068-8074	wisdom	_	_			
65-9	8075-8080	based	_	_			
65-10	8081-8083	on	_	_			
65-11	8084-8087	the	_	_			
65-12	8088-8099	correlation	_	_			
65-13	8100-8107	between	_	_			
65-14	8108-8111	the	_	_			
65-15	8112-8119	fatigue	https://w3id.org/pmd/materials-mechanics-ontology/FatigueStrength	*[140]			
65-16	8120-8128	strength	https://w3id.org/pmd/materials-mechanics-ontology/FatigueStrength	*[140]			
65-17	8129-8132	and	_	_			
65-18	8133-8140	tensile	https://w3id.org/pmd/materials-mechanics-ontology/TensileUltimateStrength	*[141]			
65-19	8141-8149	strength	https://w3id.org/pmd/materials-mechanics-ontology/TensileUltimateStrength	*[141]			
65-20	8150-8152	of	_	_			
65-21	8153-8159	steels	https://w3id.org/pmd/materials-mechanics-ontology/MaterialClass	*			
65-22	8160-8161	(	_	_			
65-23	8161-8174	Supplementary	_	_			
65-24	8175-8178	Fig	_	_			
65-25	8178-8179	.	_	_			
65-26	8180-8181	1	_	_			
65-27	8181-8182	)	_	_			
65-28	8182-8183	.	_	_			

#Text=The origin of the difference in fatigue performance between the UA and PA states can be due either to differences in the time required to initiate a fatigue crack, or differences in the fatigue crack growth (FCG) behavior.
66-1	8187-8190	The	_	_			
66-2	8191-8197	origin	_	_			
66-3	8198-8200	of	_	_			
66-4	8201-8204	the	_	_			
66-5	8205-8215	difference	_	_			
66-6	8216-8218	in	_	_			
66-7	8219-8226	fatigue	https://w3id.org/pmd/materials-mechanics-ontology/MechanicalProperty	*[142]			
66-8	8227-8238	performance	https://w3id.org/pmd/materials-mechanics-ontology/MechanicalProperty	*[142]			
66-9	8239-8246	between	_	_			
66-10	8247-8250	the	_	_			
66-11	8251-8253	UA	https://w3id.org/pmd/materials-mechanics-ontology/StateDescriptor	*			
66-12	8254-8257	and	_	_			
66-13	8258-8260	PA	https://w3id.org/pmd/materials-mechanics-ontology/StateDescriptor	*[143]			
66-14	8261-8267	states	https://w3id.org/pmd/materials-mechanics-ontology/StateDescriptor	*[143]			
66-15	8268-8271	can	_	_			
66-16	8272-8274	be	_	_			
66-17	8275-8278	due	_	_			
66-18	8279-8285	either	_	_			
66-19	8286-8288	to	_	_			
66-20	8289-8300	differences	_	_			
66-21	8301-8303	in	_	_			
66-22	8304-8307	the	_	_			
66-23	8308-8312	time	_	_			
66-24	8313-8321	required	_	_			
66-25	8322-8324	to	_	_			
66-26	8325-8333	initiate	_	_			
66-27	8334-8335	a	_	_			
66-28	8336-8343	fatigue	https://w3id.org/pmd/materials-mechanics-ontology/Crack	*[144]			
66-29	8344-8349	crack	https://w3id.org/pmd/materials-mechanics-ontology/Crack	*[144]			
66-30	8349-8350	,	_	_			
66-31	8351-8353	or	_	_			
66-32	8354-8365	differences	_	_			
66-33	8366-8368	in	_	_			
66-34	8369-8372	the	_	_			
66-35	8373-8380	fatigue	https://w3id.org/pmd/materials-mechanics-ontology/CrackPropagation	*[145]			
66-36	8381-8386	crack	https://w3id.org/pmd/materials-mechanics-ontology/CrackPropagation	*[145]			
66-37	8387-8393	growth	https://w3id.org/pmd/materials-mechanics-ontology/CrackPropagation	*[145]			
66-38	8394-8395	(	_	_			
66-39	8395-8398	FCG	https://w3id.org/pmd/materials-mechanics-ontology/CrackPropagation	*			
66-40	8398-8399	)	_	_			
66-41	8400-8408	behavior	_	_			
66-42	8408-8409	.	_	_			

#Text=The FCG has been measured for each alloy in both the UA and PA states and is shown in Supplementary Fig.
67-1	8413-8416	The	_	_			
67-2	8417-8420	FCG	https://w3id.org/pmd/materials-mechanics-ontology/CrackPropagation	*			
67-3	8421-8424	has	_	_			
67-4	8425-8429	been	_	_			
67-5	8430-8438	measured	_	_			
67-6	8439-8442	for	_	_			
67-7	8443-8447	each	_	_			
67-8	8448-8453	alloy	https://w3id.org/pmd/materials-mechanics-ontology/MaterialClass	*			
67-9	8454-8456	in	_	_			
67-10	8457-8461	both	_	_			
67-11	8462-8465	the	_	_			
67-12	8466-8468	UA	https://w3id.org/pmd/materials-mechanics-ontology/StateDescriptor	*			
67-13	8469-8472	and	_	_			
67-14	8473-8475	PA	https://w3id.org/pmd/materials-mechanics-ontology/StateDescriptor	*[146]			
67-15	8476-8482	states	https://w3id.org/pmd/materials-mechanics-ontology/StateDescriptor	*[146]			
67-16	8483-8486	and	_	_			
67-17	8487-8489	is	_	_			
67-18	8490-8495	shown	_	_			
67-19	8496-8498	in	_	_			
67-20	8499-8512	Supplementary	_	_			
67-21	8513-8516	Fig	_	_			
67-22	8516-8517	.	_	_			

#Text=The FCG has been measured both parallel and perpendicular to the rolling direction (RD).
69-1	8546-8549	The	_	_			
69-2	8550-8553	FCG	https://w3id.org/pmd/materials-mechanics-ontology/CrackPropagation	*			
69-3	8554-8557	has	_	_			
69-4	8558-8562	been	_	_			
69-5	8563-8571	measured	_	_			
69-6	8572-8576	both	_	_			
69-7	8577-8585	parallel	https://w3id.org/pmd/materials-mechanics-ontology/OrientationDescriptor	*			
69-8	8586-8589	and	_	_			
69-9	8590-8603	perpendicular	https://w3id.org/pmd/materials-mechanics-ontology/OrientationDescriptor	*			
69-10	8604-8606	to	_	_			
69-11	8607-8610	the	_	_			
69-12	8611-8618	rolling	https://w3id.org/pmd/materials-mechanics-ontology/OrientationDescriptor	*[147]			
69-13	8619-8628	direction	https://w3id.org/pmd/materials-mechanics-ontology/OrientationDescriptor	*[147]			
69-14	8629-8630	(	_	_			
69-15	8630-8632	RD	https://w3id.org/pmd/materials-mechanics-ontology/OrientationDescriptor	*			
69-16	8632-8633	)	_	_			
69-17	8633-8634	.	_	_			

#Text=There is no significant difference between the FCG behavior of the UA and PA states for the same FCG orientation.
70-1	8638-8643	There	_	_			
70-2	8644-8646	is	_	_			
70-3	8647-8649	no	_	_			
70-4	8650-8661	significant	_	_			
70-5	8662-8672	difference	_	_			
70-6	8673-8680	between	_	_			
70-7	8681-8684	the	_	_			
70-8	8685-8688	FCG	https://w3id.org/pmd/materials-mechanics-ontology/CrackPropagation	*			
70-9	8689-8697	behavior	_	_			
70-10	8698-8700	of	_	_			
70-11	8701-8704	the	_	_			
70-12	8705-8707	UA	https://w3id.org/pmd/materials-mechanics-ontology/StateDescriptor	*			
70-13	8708-8711	and	_	_			
70-14	8712-8714	PA	https://w3id.org/pmd/materials-mechanics-ontology/StateDescriptor	*[148]			
70-15	8715-8721	states	https://w3id.org/pmd/materials-mechanics-ontology/StateDescriptor	*[148]			
70-16	8722-8725	for	_	_			
70-17	8726-8729	the	_	_			
70-18	8730-8734	same	_	_			
70-19	8735-8738	FCG	https://w3id.org/pmd/materials-mechanics-ontology/OrientationDescriptor	*[149]			
70-20	8739-8750	orientation	https://w3id.org/pmd/materials-mechanics-ontology/OrientationDescriptor	*[149]			
70-21	8750-8751	.	_	_			

#Text=As is usually the case for HCF testing of smooth samples, the differences in lifetime are dominated by differences in the time to initiate a critically sized fatigue crack.
71-1	8755-8757	As	_	_			
71-2	8758-8760	is	_	_			
71-3	8761-8768	usually	_	_			
71-4	8769-8772	the	_	_			
71-5	8773-8777	case	_	_			
71-6	8778-8781	for	_	_			
71-7	8782-8785	HCF	https://w3id.org/pmd/materials-mechanics-ontology/HighcycleFatigueTest	*[150]			
71-8	8786-8793	testing	https://w3id.org/pmd/materials-mechanics-ontology/HighcycleFatigueTest	*[150]			
71-9	8794-8796	of	_	_			
71-10	8797-8803	smooth	https://w3id.org/pmd/materials-mechanics-ontology/FatigueTestSpecimen	*[151]			
71-11	8804-8811	samples	https://w3id.org/pmd/materials-mechanics-ontology/FatigueTestSpecimen	*[151]			
71-12	8811-8812	,	_	_			
71-13	8813-8816	the	_	_			
71-14	8817-8828	differences	_	_			
71-15	8829-8831	in	_	_			
71-16	8832-8840	lifetime	https://w3id.org/pmd/materials-mechanics-ontology/FatigueLifetime	*			
71-17	8841-8844	are	_	_			
71-18	8845-8854	dominated	_	_			
71-19	8855-8857	by	_	_			
71-20	8858-8869	differences	_	_			
71-21	8870-8872	in	_	_			
71-22	8873-8876	the	_	_			
71-23	8877-8881	time	_	_			
71-24	8882-8884	to	_	_			
71-25	8885-8893	initiate	_	_			
71-26	8894-8895	a	_	_			
71-27	8896-8906	critically	_	_			
71-28	8907-8912	sized	_	_			
71-29	8913-8920	fatigue	https://w3id.org/pmd/materials-mechanics-ontology/Crack	*[152]			
71-30	8921-8926	crack	https://w3id.org/pmd/materials-mechanics-ontology/Crack	*[152]			
71-31	8926-8927	.	_	_			

#Text=Localization of plasticity in precipitate-free zones.
72-1	8931-8943	Localization	https://w3id.org/pmd/materials-mechanics-ontology/Mechanism	*[153]			
72-2	8944-8946	of	https://w3id.org/pmd/materials-mechanics-ontology/Mechanism	*[153]			
72-3	8947-8957	plasticity	https://w3id.org/pmd/materials-mechanics-ontology/Mechanism	*[153]			
72-4	8958-8960	in	_	_			
72-5	8961-8977	precipitate-free	https://w3id.org/pmd/materials-mechanics-ontology/MicrostructureEntity	*[154]			
72-6	8978-8983	zones	https://w3id.org/pmd/materials-mechanics-ontology/MicrostructureEntity	*[154]			
72-7	8983-8984	.	_	_			

#Text=Akeyfeature of precipitate-strengthened Al alloys is the presence of precipitate-free zones (PFZ ' s) adjacent to grain boundaries.
73-1	8988-8999	Akeyfeature	_	_			
73-2	9000-9002	of	_	_			
73-3	9003-9027	precipitate-strengthened	https://w3id.org/pmd/materials-mechanics-ontology/MaterialClass	*[155]			
73-4	9028-9030	Al	https://w3id.org/pmd/materials-mechanics-ontology/MaterialClass	*[155]			
73-5	9031-9037	alloys	https://w3id.org/pmd/materials-mechanics-ontology/MaterialClass	*[155]			
73-6	9038-9040	is	_	_			
73-7	9041-9044	the	_	_			
73-8	9045-9053	presence	_	_			
73-9	9054-9056	of	_	_			
73-10	9057-9073	precipitate-free	https://w3id.org/pmd/materials-mechanics-ontology/MicrostructureEntity	*[156]			
73-11	9074-9079	zones	https://w3id.org/pmd/materials-mechanics-ontology/MicrostructureEntity	*[156]			
73-12	9080-9081	(	_	_			
73-13	9081-9084	PFZ	https://w3id.org/pmd/materials-mechanics-ontology/MicrostructureEntity	*			
73-14	9085-9086	'	_	_			
73-15	9087-9088	s	_	_			
73-16	9088-9089	)	_	_			
73-17	9090-9098	adjacent	_	_			
73-18	9099-9101	to	_	_			
73-19	9102-9107	grain	https://w3id.org/pmd/materials-mechanics-ontology/GrainBoundary	*[157]			
73-20	9108-9118	boundaries	https://w3id.org/pmd/materials-mechanics-ontology/GrainBoundary	*[157]			
73-21	9118-9119	.	_	_			

#Text=The nucleation and growth of precipitates is mediated by vacancy diffusion and is therefore sensitive to the concentration of vacancies$^{19,20}$. During thermal processing, excess vacancies annihilate at grain boundaries leaving a region depleted in vacancies.
74-1	9123-9126	The	_	_			
74-2	9127-9137	nucleation	https://w3id.org/pmd/materials-mechanics-ontology/Mechanism	*			
74-3	9138-9141	and	_	_			
74-4	9142-9148	growth	https://w3id.org/pmd/materials-mechanics-ontology/Mechanism	*			
74-5	9149-9151	of	_	_			
74-6	9152-9164	precipitates	https://w3id.org/pmd/materials-mechanics-ontology/Precipitate	*			
74-7	9165-9167	is	_	_			
74-8	9168-9176	mediated	_	_			
74-9	9177-9179	by	_	_			
74-10	9180-9187	vacancy	https://w3id.org/pmd/materials-mechanics-ontology/Mechanism	*[158]			
74-11	9188-9197	diffusion	https://w3id.org/pmd/materials-mechanics-ontology/Mechanism	*[158]			
74-12	9198-9201	and	_	_			
74-13	9202-9204	is	_	_			
74-14	9205-9214	therefore	_	_			
74-15	9215-9224	sensitive	_	_			
74-16	9225-9227	to	_	_			
74-17	9228-9231	the	_	_			
74-18	9232-9245	concentration	https://w3id.org/pmd/materials-mechanics-ontology/Property	*			
74-19	9246-9248	of	_	_			
74-20	9249-9258	vacancies	https://w3id.org/pmd/materials-mechanics-ontology/Vacancy	*			
74-21	9258-9259	$	_	_			
74-22	9259-9260	^	_	_			
74-23	9260-9261	{	_	_			
74-24	9261-9266	19,20	_	_			
74-25	9266-9267	}	_	_			
74-26	9267-9268	$	_	_			
74-27	9268-9269	.	_	_			
74-28	9270-9276	During	_	_			
74-29	9277-9284	thermal	https://w3id.org/pmd/materials-mechanics-ontology/HeatTreatment	*[159]			
74-30	9285-9295	processing	https://w3id.org/pmd/materials-mechanics-ontology/HeatTreatment	*[159]			
74-31	9295-9296	,	_	_			
74-32	9297-9303	excess	_	_			
74-33	9304-9313	vacancies	https://w3id.org/pmd/materials-mechanics-ontology/Vacancy	*			
74-34	9314-9324	annihilate	_	_			
74-35	9325-9327	at	_	_			
74-36	9328-9333	grain	https://w3id.org/pmd/materials-mechanics-ontology/GrainBoundary	*[160]			
74-37	9334-9344	boundaries	https://w3id.org/pmd/materials-mechanics-ontology/GrainBoundary	*[160]			
74-38	9345-9352	leaving	_	_			
74-39	9353-9354	a	_	_			
74-40	9355-9361	region	_	_			
74-41	9362-9370	depleted	_	_			
74-42	9371-9373	in	_	_			
74-43	9374-9383	vacancies	https://w3id.org/pmd/materials-mechanics-ontology/Vacancy	*			
74-44	9383-9384	.	_	_			

#Text=Solute is less mobile in this region and precipitation is retarded.
75-1	9388-9394	Solute	_	_			
75-2	9395-9397	is	_	_			
75-3	9398-9402	less	_	_			
75-4	9403-9409	mobile	_	_			
75-5	9410-9412	in	_	_			
75-6	9413-9417	this	_	_			
75-7	9418-9424	region	_	_			
75-8	9425-9428	and	_	_			
75-9	9429-9442	precipitation	https://w3id.org/pmd/materials-mechanics-ontology/Mechanism	*			
75-10	9443-9445	is	_	_			
75-11	9446-9454	retarded	_	_			
75-12	9454-9455	.	_	_			

#Text=With further aging at elevated temperatures, these regions also become depleted in solute due to heterogeneous
76-1	9459-9463	With	_	_			
76-2	9464-9471	further	_	_			
76-3	9472-9477	aging	https://w3id.org/pmd/materials-mechanics-ontology/Mechanism	*			
76-4	9478-9480	at	_	_			
76-5	9481-9489	elevated	https://w3id.org/pmd/materials-mechanics-ontology/Temperature	*[161]			
76-6	9490-9502	temperatures	https://w3id.org/pmd/materials-mechanics-ontology/Temperature	*[161]			
76-7	9502-9503	,	_	_			
76-8	9504-9509	these	_	_			
76-9	9510-9517	regions	_	_			
76-10	9518-9522	also	_	_			
76-11	9523-9529	become	_	_			
76-12	9530-9538	depleted	_	_			
76-13	9539-9541	in	_	_			
76-14	9542-9548	solute	_	_			
76-15	9549-9552	due	_	_			
76-16	9553-9555	to	_	_			
76-17	9556-9569	heterogeneous	https://w3id.org/pmd/materials-mechanics-ontology/PrecipitationHardening	*[162]			

#Text=precipitation on grain boundaries
77-1	9573-9586	precipitation	https://w3id.org/pmd/materials-mechanics-ontology/PrecipitationHardening	*[162]			
77-2	9587-9589	on	_	_			
77-3	9590-9595	grain	https://w3id.org/pmd/materials-mechanics-ontology/GrainBoundary	*[163]			
77-4	9596-9606	boundaries	https://w3id.org/pmd/materials-mechanics-ontology/GrainBoundary	*[163]			

#Text=The result is a layer of material adjacent to grain boundaries that is precipitate-free and comparatively soft compared to the precipitate-strengthened grain interiors.
79-1	9644-9647	The	_	_			
79-2	9648-9654	result	_	_			
79-3	9655-9657	is	_	_			
79-4	9658-9659	a	_	_			
79-5	9660-9665	layer	_	_			
79-6	9666-9668	of	_	_			
79-7	9669-9677	material	_	_			
79-8	9678-9686	adjacent	_	_			
79-9	9687-9689	to	_	_			
79-10	9690-9695	grain	https://w3id.org/pmd/materials-mechanics-ontology/GrainBoundary	*[164]			
79-11	9696-9706	boundaries	https://w3id.org/pmd/materials-mechanics-ontology/GrainBoundary	*[164]			
79-12	9707-9711	that	_	_			
79-13	9712-9714	is	_	_			
79-14	9715-9731	precipitate-free	https://w3id.org/pmd/materials-mechanics-ontology/StateDescriptor	*			
79-15	9732-9735	and	_	_			
79-16	9736-9749	comparatively	_	_			
79-17	9750-9754	soft	_	_			
79-18	9755-9763	compared	_	_			
79-19	9764-9766	to	_	_			
79-20	9767-9770	the	_	_			
79-21	9771-9795	precipitate-strengthened	https://w3id.org/pmd/materials-mechanics-ontology/StateDescriptor	*			
79-22	9796-9801	grain	https://w3id.org/pmd/materials-mechanics-ontology/Grain	*			
79-23	9802-9811	interiors	https://w3id.org/pmd/materials-mechanics-ontology/Bulk	*			
79-24	9811-9812	.	_	_			

#Text=The PFZ ' s for the alloys examined in this study are shown in the low-angle annular dark-field (LAADF) scanning transmission electron microscopy (STEM) images in Fig.
80-1	9816-9819	The	_	_			
80-2	9820-9823	PFZ	https://w3id.org/pmd/materials-mechanics-ontology/MicrostructureEntity	*			
80-3	9824-9825	'	_	_			
80-4	9826-9827	s	_	_			
80-5	9828-9831	for	_	_			
80-6	9832-9835	the	_	_			
80-7	9836-9842	alloys	_	_			
80-8	9843-9851	examined	_	_			
80-9	9852-9854	in	_	_			
80-10	9855-9859	this	_	_			
80-11	9860-9865	study	_	_			
80-12	9866-9869	are	_	_			
80-13	9870-9875	shown	_	_			
80-14	9876-9878	in	_	_			
80-15	9879-9882	the	_	_			
80-16	9883-9892	low-angle	https://w3id.org/pmd/materials-mechanics-ontology/TransmissionElectronMicroscopyMeasurement	*[165]			
80-17	9893-9900	annular	https://w3id.org/pmd/materials-mechanics-ontology/TransmissionElectronMicroscopyMeasurement	*[165]			
80-18	9901-9911	dark-field	https://w3id.org/pmd/materials-mechanics-ontology/TransmissionElectronMicroscopyMeasurement	*[165]			
80-19	9912-9913	(	https://w3id.org/pmd/materials-mechanics-ontology/TransmissionElectronMicroscopyMeasurement	*[165]			
80-20	9913-9918	LAADF	https://w3id.org/pmd/materials-mechanics-ontology/TransmissionElectronMicroscopyMeasurement	*[165]			
80-21	9918-9919	)	https://w3id.org/pmd/materials-mechanics-ontology/TransmissionElectronMicroscopyMeasurement	*[165]			
80-22	9920-9928	scanning	https://w3id.org/pmd/materials-mechanics-ontology/TransmissionElectronMicroscopyMeasurement	*[165]			
80-23	9929-9941	transmission	https://w3id.org/pmd/materials-mechanics-ontology/TransmissionElectronMicroscopyMeasurement	*[165]			
80-24	9942-9950	electron	https://w3id.org/pmd/materials-mechanics-ontology/TransmissionElectronMicroscopyMeasurement	*[165]			
80-25	9951-9961	microscopy	https://w3id.org/pmd/materials-mechanics-ontology/TransmissionElectronMicroscopyMeasurement	*[165]			
80-26	9962-9963	(	_	_			
80-27	9963-9967	STEM	https://w3id.org/pmd/materials-mechanics-ontology/TransmissionElectronMicroscopyMeasurement	*			
80-28	9967-9968	)	_	_			
80-29	9969-9975	images	https://w3id.org/pmd/materials-mechanics-ontology/DataSet	*			
80-30	9976-9978	in	_	_			
80-31	9979-9982	Fig	_	_			
80-32	9982-9983	.	_	_			

#Text=During fatigue loading, plasticity becomes localized in these soft PFZ ' s and the irreversible cyclic dislocation motion leads to an accumulation of damage that provides the conditions for fatigue crack initiation.
82-1	10015-10021	During	_	_			
82-2	10022-10029	fatigue	https://w3id.org/pmd/materials-mechanics-ontology/FatigueTest	*[166]			
82-3	10030-10037	loading	https://w3id.org/pmd/materials-mechanics-ontology/FatigueTest	*[166]			
82-4	10037-10038	,	_	_			
82-5	10039-10049	plasticity	https://w3id.org/pmd/materials-mechanics-ontology/Damage	*			
82-6	10050-10057	becomes	_	_			
82-7	10058-10067	localized	_	_			
82-8	10068-10070	in	_	_			
82-9	10071-10076	these	_	_			
82-10	10077-10081	soft	_	_			
82-11	10082-10085	PFZ	https://w3id.org/pmd/materials-mechanics-ontology/MicrostructureEntity	*			
82-12	10086-10087	'	_	_			
82-13	10088-10089	s	_	_			
82-14	10090-10093	and	_	_			
82-15	10094-10097	the	_	_			
82-16	10098-10110	irreversible	https://w3id.org/pmd/materials-mechanics-ontology/SlipIrreversibility	*[167]			
82-17	10111-10117	cyclic	https://w3id.org/pmd/materials-mechanics-ontology/SlipIrreversibility	*[167]			
82-18	10118-10129	dislocation	https://w3id.org/pmd/materials-mechanics-ontology/SlipIrreversibility	*[167]			
82-19	10130-10136	motion	_	_			
82-20	10137-10142	leads	_	_			
82-21	10143-10145	to	_	_			
82-22	10146-10148	an	_	_			
82-23	10149-10161	accumulation	https://w3id.org/pmd/materials-mechanics-ontology/Mechanism	*[168]			
82-24	10162-10164	of	https://w3id.org/pmd/materials-mechanics-ontology/Mechanism	*[168]			
82-25	10165-10171	damage	https://w3id.org/pmd/materials-mechanics-ontology/Mechanism	*[168]			
82-26	10172-10176	that	_	_			
82-27	10177-10185	provides	_	_			
82-28	10186-10189	the	_	_			
82-29	10190-10200	conditions	_	_			
82-30	10201-10204	for	_	_			
82-31	10205-10212	fatigue	https://w3id.org/pmd/materials-mechanics-ontology/CrackInitation	*[169]			
82-32	10213-10218	crack	https://w3id.org/pmd/materials-mechanics-ontology/CrackInitation	*[169]			
82-33	10219-10229	initiation	https://w3id.org/pmd/materials-mechanics-ontology/CrackInitation	*[169]			
82-34	10229-10230	.	_	_			

#Text=During HCF, cracks almost always initiate on the surface of the material and the evolution of an initially smooth surface during cyclic loading provides a signature of the localization of plasticity that leads to crack initiation.
83-1	10234-10240	During	_	_			
83-2	10241-10244	HCF	https://w3id.org/pmd/materials-mechanics-ontology/HighcycleFatigue	*			
83-3	10244-10245	,	_	_			
83-4	10246-10252	cracks	https://w3id.org/pmd/materials-mechanics-ontology/Crack	*			
83-5	10253-10259	almost	_	_			
83-6	10260-10266	always	_	_			
83-7	10267-10275	initiate	_	_			
83-8	10276-10278	on	_	_			
83-9	10279-10282	the	_	_			
83-10	10283-10290	surface	https://w3id.org/pmd/materials-mechanics-ontology/Surface	*			
83-11	10291-10293	of	_	_			
83-12	10294-10297	the	_	_			
83-13	10298-10306	material	_	_			
83-14	10307-10310	and	_	_			
83-15	10311-10314	the	_	_			
83-16	10315-10324	evolution	_	_			
83-17	10325-10327	of	_	_			
83-18	10328-10330	an	_	_			
83-19	10331-10340	initially	_	_			
83-20	10341-10347	smooth	https://w3id.org/pmd/materials-mechanics-ontology/Surface	*[170]			
83-21	10348-10355	surface	https://w3id.org/pmd/materials-mechanics-ontology/Surface	*[170]			
83-22	10356-10362	during	_	_			
83-23	10363-10369	cyclic	https://w3id.org/pmd/materials-mechanics-ontology/Cyclic	*[171]			
83-24	10370-10377	loading	https://w3id.org/pmd/materials-mechanics-ontology/Cyclic	*[171]			
83-25	10378-10386	provides	_	_			
83-26	10387-10388	a	_	_			
83-27	10389-10398	signature	_	_			
83-28	10399-10401	of	_	_			
83-29	10402-10405	the	_	_			
83-30	10406-10418	localization	https://w3id.org/pmd/materials-mechanics-ontology/Mechanism	*[172]			
83-31	10419-10421	of	https://w3id.org/pmd/materials-mechanics-ontology/Mechanism	*[172]			
83-32	10422-10432	plasticity	https://w3id.org/pmd/materials-mechanics-ontology/Mechanism	*[172]			
83-33	10433-10437	that	_	_			
83-34	10438-10443	leads	_	_			
83-35	10444-10446	to	_	_			
83-36	10447-10452	crack	https://w3id.org/pmd/materials-mechanics-ontology/CrackInitation	*[173]			
83-37	10453-10463	initiation	https://w3id.org/pmd/materials-mechanics-ontology/CrackInitation	*[173]			
83-38	10463-10464	.	_	_			

#Text=Figure 3a, c, e demonstrate optical profilometry images of the external surfaces of the PA AA2024, AA6061, and AA7050 materials after ~10 5 cycles of loading.
84-1	10468-10474	Figure	_	_			
84-2	10475-10477	3a	_	_			
84-3	10477-10478	,	_	_			
84-4	10479-10480	c	_	_			
84-5	10480-10481	,	_	_			
84-6	10482-10483	e	_	_			
84-7	10484-10495	demonstrate	_	_			
84-8	10496-10503	optical	https://w3id.org/pmd/materials-mechanics-ontology/CharacterizationProcess	*[174]			
84-9	10504-10516	profilometry	https://w3id.org/pmd/materials-mechanics-ontology/CharacterizationProcess	*[174]			
84-10	10517-10523	images	https://w3id.org/pmd/materials-mechanics-ontology/DataSet	*			
84-11	10524-10526	of	_	_			
84-12	10527-10530	the	_	_			
84-13	10531-10539	external	https://w3id.org/pmd/materials-mechanics-ontology/Surface	*[175]			
84-14	10540-10548	surfaces	https://w3id.org/pmd/materials-mechanics-ontology/Surface	*[175]			
