#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value


#Text=Abstract: In this study, we investigate the influence of control type and strain rate on the lifetime of specimens manufactured from 50CrMo4.
63-23	7786-7792	strain	https://w3id.org/pmd/materials-mechanics-ontology/Mechanism	*[103]			
63-24	7793-7797	rate	https://w3id.org/pmd/materials-mechanics-ontology/Mechanism	*[103]			
63-25	7798-7805	effects	https://w3id.org/pmd/materials-mechanics-ontology/Mechanism	*[103]			
63-26	7805-7806	.	_	_			

#Text=Important extrinsic effects are temperature, hydrogen and chlorine concentration in the crack tip due to diffusion, control type, testing volume and oxidation-induced crack closure.
64-1	7810-7819	Important	_	_			
64-2	7820-7829	extrinsic	https://w3id.org/pmd/materials-mechanics-ontology/Mechanism	*[104]			
64-3	7830-7837	effects	https://w3id.org/pmd/materials-mechanics-ontology/Mechanism	*[104]			
64-4	7838-7841	are	_	_			
64-5	7842-7853	temperature	https://w3id.org/pmd/materials-mechanics-ontology/Temperature	*			
64-6	7853-7854	,	_	_			
64-7	7855-7863	hydrogen	https://w3id.org/pmd/materials-mechanics-ontology/H	*			
64-8	7864-7867	and	_	_			
64-9	7868-7876	chlorine	https://w3id.org/pmd/materials-mechanics-ontology/ChemicalElement	*			
64-10	7877-7890	concentration	https://w3id.org/pmd/materials-mechanics-ontology/PhysicalQuantity	*			
64-11	7891-7893	in	_	_			
64-12	7894-7897	the	_	_			
64-13	7898-7903	crack	https://w3id.org/pmd/materials-mechanics-ontology/Crack	*			
64-14	7904-7907	tip	https://w3id.org/pmd/materials-mechanics-ontology/Location	*			
64-15	7908-7911	due	_	_			
64-16	7912-7914	to	_	_			
64-17	7915-7924	diffusion	https://w3id.org/pmd/materials-mechanics-ontology/Mechanism	*			
64-18	7924-7925	,	_	_			
64-19	7926-7933	control	https://w3id.org/pmd/materials-mechanics-ontology/ControlType	*[105]			
64-20	7934-7938	type	https://w3id.org/pmd/materials-mechanics-ontology/ControlType	*[105]			
64-21	7938-7939	,	_	_			
64-22	7940-7947	testing	https://w3id.org/pmd/materials-mechanics-ontology/TestSpecimenProperty	*[106]			
64-23	7948-7954	volume	https://w3id.org/pmd/materials-mechanics-ontology/TestSpecimenProperty	*[106]			
64-24	7955-7958	and	_	_			
64-25	7959-7976	oxidation-induced	https://w3id.org/pmd/materials-mechanics-ontology/Mechanism	*[107]			
64-26	7977-7982	crack	https://w3id.org/pmd/materials-mechanics-ontology/Mechanism	*[107]			
64-27	7983-7990	closure	https://w3id.org/pmd/materials-mechanics-ontology/Mechanism	*[107]			
64-28	7990-7991	.	_	_			

#Text=Since cyclic deformation is the sum of a succession of monotonic deformations, it is natural to assume that qualitatively, the same effects apply for monotonic and cyclic deformations.
67-1	8062-8067	Since	_	_			
67-2	8068-8074	cyclic	https://w3id.org/pmd/materials-mechanics-ontology/Cyclic	*			
67-3	8075-8086	deformation	https://w3id.org/pmd/materials-mechanics-ontology/PhysicalQuantity	*			
67-4	8087-8089	is	_	_			
67-5	8090-8093	the	_	_			
67-6	8094-8097	sum	_	_			
67-7	8098-8100	of	_	_			
67-8	8101-8102	a	_	_			
67-9	8103-8113	succession	_	_			
67-10	8114-8116	of	_	_			
67-11	8117-8126	monotonic	https://w3id.org/pmd/materials-mechanics-ontology/Monotonous	*			
67-12	8127-8139	deformations	https://w3id.org/pmd/materials-mechanics-ontology/PhysicalQuantity	*			
67-13	8139-8140	,	_	_			
67-14	8141-8143	it	_	_			
67-15	8144-8146	is	_	_			
67-16	8147-8154	natural	_	_			
67-17	8155-8157	to	_	_			
67-18	8158-8164	assume	_	_			
67-19	8165-8169	that	_	_			
67-20	8170-8183	qualitatively	_	_			
67-21	8183-8184	,	_	_			
67-22	8185-8188	the	_	_			
67-23	8189-8193	same	_	_			
67-24	8194-8201	effects	_	_			
67-25	8202-8207	apply	_	_			
67-26	8208-8211	for	_	_			
67-27	8212-8221	monotonic	https://w3id.org/pmd/materials-mechanics-ontology/Monotonous	*			
67-28	8222-8225	and	_	_			
67-29	8226-8232	cyclic	https://w3id.org/pmd/materials-mechanics-ontology/Cyclic	*			
67-30	8233-8245	deformations	https://w3id.org/pmd/materials-mechanics-ontology/PhysicalQuantity	*			
67-31	8245-8246	.	_	_			

#Text=we first explain the much better studied monotonic effects on deformation behavior.
69-1	8283-8285	we	_	_			
69-2	8286-8291	first	_	_			
69-3	8292-8299	explain	_	_			
69-4	8300-8303	the	_	_			
69-5	8304-8308	much	_	_			
69-6	8309-8315	better	_	_			
69-7	8316-8323	studied	_	_			
69-8	8324-8333	monotonic	https://w3id.org/pmd/materials-mechanics-ontology/Mechanism	*[108]			
69-9	8334-8341	effects	https://w3id.org/pmd/materials-mechanics-ontology/Mechanism	*[108]			
69-10	8342-8344	on	_	_			
69-11	8345-8356	deformation	https://w3id.org/pmd/materials-mechanics-ontology/MechanicalProperty	*[109]			
69-12	8357-8365	behavior	https://w3id.org/pmd/materials-mechanics-ontology/MechanicalProperty	*[109]			
69-13	8365-8366	.	_	_			

#Text=While the strain rate dependency is fundamentally different for some materials [54], we will focus on the description of the state of research on carbon steels.
70-1	8370-8375	While	_	_			
70-2	8376-8379	the	_	_			
70-3	8380-8386	strain	https://w3id.org/pmd/materials-mechanics-ontology/StrainRate	*[110]			
70-4	8387-8391	rate	https://w3id.org/pmd/materials-mechanics-ontology/StrainRate	*[110]			
70-5	8392-8402	dependency	_	_			
70-6	8403-8405	is	_	_			
70-7	8406-8419	fundamentally	_	_			
70-8	8420-8429	different	_	_			
70-9	8430-8433	for	_	_			
70-10	8434-8438	some	_	_			
70-11	8439-8448	materials	_	_			
70-12	8449-8450	[	_	_			
70-13	8450-8452	54	_	_			
70-14	8452-8453	]	_	_			
70-15	8453-8454	,	_	_			
70-16	8455-8457	we	_	_			
70-17	8458-8462	will	_	_			
70-18	8463-8468	focus	_	_			
70-19	8469-8471	on	_	_			
70-20	8472-8475	the	_	_			
70-21	8476-8487	description	_	_			
70-22	8488-8490	of	_	_			
70-23	8491-8494	the	_	_			
70-24	8495-8500	state	_	_			
70-25	8501-8503	of	_	_			
70-26	8504-8512	research	_	_			
70-27	8513-8515	on	_	_			
70-28	8516-8522	carbon	https://w3id.org/pmd/materials-mechanics-ontology/MaterialClass	*[111]			
70-29	8523-8529	steels	https://w3id.org/pmd/materials-mechanics-ontology/MaterialClass	*[111]			
70-30	8529-8530	.	_	_			

#Text=At microscopic scale, strain rate is closely linked to the activation energy of dislocations.
71-1	8534-8536	At	_	_			
71-2	8537-8548	microscopic	_	_			
71-3	8549-8554	scale	_	_			
71-4	8554-8555	,	_	_			
71-5	8556-8562	strain	https://w3id.org/pmd/materials-mechanics-ontology/StrainRate	*[112]			
71-6	8563-8567	rate	https://w3id.org/pmd/materials-mechanics-ontology/StrainRate	*[112]			
71-7	8568-8570	is	_	_			
71-8	8571-8578	closely	_	_			
71-9	8579-8585	linked	_	_			
71-10	8586-8588	to	_	_			
71-11	8589-8592	the	_	_			
71-12	8593-8603	activation	https://w3id.org/pmd/materials-mechanics-ontology/PhysicalQuantity	*[113]			
71-13	8604-8610	energy	https://w3id.org/pmd/materials-mechanics-ontology/PhysicalQuantity	*[113]			
71-14	8611-8613	of	_	_			
71-15	8614-8626	dislocations	https://w3id.org/pmd/materials-mechanics-ontology/Dislocation	*			
71-16	8626-8627	.	_	_			

#Text=For dislocations to form or move, a certain energy must be supplied locally [50].
72-1	8631-8634	For	_	_			
72-2	8635-8647	dislocations	https://w3id.org/pmd/materials-mechanics-ontology/Dislocation	*			
72-3	8648-8650	to	_	_			
72-4	8651-8655	form	_	_			
72-5	8656-8658	or	_	_			
72-6	8659-8663	move	_	_			
72-7	8663-8664	,	_	_			
72-8	8665-8666	a	_	_			
72-9	8667-8674	certain	_	_			
72-10	8675-8681	energy	https://w3id.org/pmd/materials-mechanics-ontology/MechanicalProperty	*			
72-11	8682-8686	must	_	_			
72-12	8687-8689	be	_	_			
72-13	8690-8698	supplied	_	_			
72-14	8699-8706	locally	_	_			
72-15	8707-8708	[	_	_			
72-16	8708-8710	50	_	_			
72-17	8710-8711	]	_	_			
72-18	8711-8712	.	_	_			

#Text=In a given material at a given temperature and strain state, this is a stochastic process with an average rate of dislocations forming and moving per (unit) volume.
73-1	8716-8718	In	_	_			
73-2	8719-8720	a	_	_			
73-3	8721-8726	given	_	_			
73-4	8727-8735	material	https://w3id.org/pmd/materials-mechanics-ontology/Material	*			
73-5	8736-8738	at	_	_			
73-6	8739-8740	a	_	_			
73-7	8741-8746	given	_	_			
73-8	8747-8758	temperature	https://w3id.org/pmd/materials-mechanics-ontology/Temperature	*			
73-9	8759-8762	and	_	_			
73-10	8763-8769	strain	https://w3id.org/pmd/materials-mechanics-ontology/Strain	*[114]			
73-11	8770-8775	state	https://w3id.org/pmd/materials-mechanics-ontology/Strain	*[114]			
73-12	8775-8776	,	_	_			
73-13	8777-8781	this	_	_			
73-14	8782-8784	is	_	_			
73-15	8785-8786	a	_	_			
73-16	8787-8797	stochastic	_	_			
73-17	8798-8805	process	_	_			
73-18	8806-8810	with	_	_			
73-19	8811-8813	an	_	_			
73-20	8814-8821	average	_	_			
73-21	8822-8826	rate	_	_			
73-22	8827-8829	of	_	_			
73-23	8830-8842	dislocations	https://w3id.org/pmd/materials-mechanics-ontology/Dislocation	*			
73-24	8843-8850	forming	_	_			
73-25	8851-8854	and	_	_			
73-26	8855-8861	moving	_	_			
73-27	8862-8865	per	_	_			
73-28	8866-8867	(	_	_			
73-29	8867-8871	unit	_	_			
73-30	8871-8872	)	_	_			
73-31	8873-8879	volume	_	_			
73-32	8879-8880	.	_	_			

#Text=At higher strain rates, the finite dislocation velocity is not sufficient to accommodate the fixed displacement rate, leading to a higher macroscopic yield stress.
74-1	8884-8886	At	_	_			
74-2	8887-8893	higher	_	_			
74-3	8894-8900	strain	https://w3id.org/pmd/materials-mechanics-ontology/StrainRate	*[115]			
74-4	8901-8906	rates	https://w3id.org/pmd/materials-mechanics-ontology/StrainRate	*[115]			
74-5	8906-8907	,	_	_			
74-6	8908-8911	the	_	_			
74-7	8912-8918	finite	https://w3id.org/pmd/materials-mechanics-ontology/MicrostructuralProperty	*[116]			
74-8	8919-8930	dislocation	https://w3id.org/pmd/materials-mechanics-ontology/MicrostructuralProperty	*[116]			
74-9	8931-8939	velocity	https://w3id.org/pmd/materials-mechanics-ontology/MicrostructuralProperty	*[116]			
74-10	8940-8942	is	_	_			
74-11	8943-8946	not	_	_			
74-12	8947-8957	sufficient	_	_			
74-13	8958-8960	to	_	_			
74-14	8961-8972	accommodate	_	_			
74-15	8973-8976	the	_	_			
74-16	8977-8982	fixed	_	_			
74-17	8983-8995	displacement	https://w3id.org/pmd/materials-mechanics-ontology/MechanicalTestParameter	*[117]			
74-18	8996-9000	rate	https://w3id.org/pmd/materials-mechanics-ontology/MechanicalTestParameter	*[117]			
74-19	9000-9001	,	_	_			
74-20	9002-9009	leading	_	_			
74-21	9010-9012	to	_	_			
74-22	9013-9014	a	_	_			
74-23	9015-9021	higher	_	_			
74-24	9022-9033	macroscopic	https://w3id.org/pmd/materials-mechanics-ontology/TensileYieldStrength	*[118]			
74-25	9034-9039	yield	https://w3id.org/pmd/materials-mechanics-ontology/TensileYieldStrength	*[118]			
74-26	9040-9046	stress	https://w3id.org/pmd/materials-mechanics-ontology/TensileYieldStrength	*[118]			
74-27	9046-9047	.	_	_			

#Text=Higher strain rates influence the microscopic behavior very similarly to lower temperatures: at a given Peierls stress and a given stress state, fewer dislocations form or move.
75-1	9051-9057	Higher	_	_			
75-2	9058-9064	strain	https://w3id.org/pmd/materials-mechanics-ontology/StrainRate	*[119]			
75-3	9065-9070	rates	https://w3id.org/pmd/materials-mechanics-ontology/StrainRate	*[119]			
75-4	9071-9080	influence	_	_			
75-5	9081-9084	the	_	_			
75-6	9085-9096	microscopic	_	_			
75-7	9097-9105	behavior	_	_			
75-8	9106-9110	very	_	_			
75-9	9111-9120	similarly	_	_			
75-10	9121-9123	to	_	_			
75-11	9124-9129	lower	_	_			
75-12	9130-9142	temperatures	https://w3id.org/pmd/materials-mechanics-ontology/Temperature	*			
75-13	9142-9143	:	_	_			
75-14	9144-9146	at	_	_			
75-15	9147-9148	a	_	_			
75-16	9149-9154	given	_	_			
75-17	9155-9162	Peierls	https://w3id.org/pmd/materials-mechanics-ontology/Stress	*[120]			
75-18	9163-9169	stress	https://w3id.org/pmd/materials-mechanics-ontology/Stress	*[120]			
75-19	9170-9173	and	_	_			
75-20	9174-9175	a	_	_			
75-21	9176-9181	given	_	_			
75-22	9182-9188	stress	https://w3id.org/pmd/materials-mechanics-ontology/Stress	*[121]			
75-23	9189-9194	state	https://w3id.org/pmd/materials-mechanics-ontology/Stress	*[121]			
75-24	9194-9195	,	_	_			
75-25	9196-9201	fewer	_	_			
75-26	9202-9214	dislocations	https://w3id.org/pmd/materials-mechanics-ontology/Dislocation	*			
75-27	9215-9219	form	_	_			
75-28	9220-9222	or	_	_			
75-29	9223-9227	move	_	_			
75-30	9227-9228	.	_	_			

#Text=With increasing temperature, activation energies increase, helping dislocations to move, which explains the observation of lower strain rate sensitivities of flow stresses at 800 $^{◦}$C compared to 25 $^{◦}$C
76-1	9232-9236	With	_	_			
76-2	9237-9247	increasing	_	_			
76-3	9248-9259	temperature	https://w3id.org/pmd/materials-mechanics-ontology/Temperature	*			
76-4	9259-9260	,	_	_			
76-5	9261-9271	activation	https://w3id.org/pmd/materials-mechanics-ontology/PhysicalQuantity	*[122]			
76-6	9272-9280	energies	https://w3id.org/pmd/materials-mechanics-ontology/PhysicalQuantity	*[122]			
76-7	9281-9289	increase	_	_			
76-8	9289-9290	,	_	_			
76-9	9291-9298	helping	_	_			
76-10	9299-9311	dislocations	https://w3id.org/pmd/materials-mechanics-ontology/Dislocation	*			
76-11	9312-9314	to	_	_			
76-12	9315-9319	move	_	_			
76-13	9319-9320	,	_	_			
76-14	9321-9326	which	_	_			
76-15	9327-9335	explains	_	_			
76-16	9336-9339	the	_	_			
76-17	9340-9351	observation	_	_			
76-18	9352-9354	of	_	_			
76-19	9355-9360	lower	_	_			
76-20	9361-9367	strain	https://w3id.org/pmd/materials-mechanics-ontology/StrainRate	*[123]			
76-21	9368-9372	rate	https://w3id.org/pmd/materials-mechanics-ontology/StrainRate	*[123]			
76-22	9373-9386	sensitivities	_	_			
76-23	9387-9389	of	_	_			
76-24	9390-9394	flow	https://w3id.org/pmd/materials-mechanics-ontology/FlowStress	*[124]			
76-25	9395-9403	stresses	https://w3id.org/pmd/materials-mechanics-ontology/FlowStress	*[124]			
76-26	9404-9406	at	_	_			
76-27	9407-9410	800	https://w3id.org/pmd/materials-mechanics-ontology/Value	*[125]			
76-28	9411-9412	$	https://w3id.org/pmd/materials-mechanics-ontology/Value	*[125]			
76-29	9412-9413	^	https://w3id.org/pmd/materials-mechanics-ontology/Value	*[125]			
76-30	9413-9414	{	https://w3id.org/pmd/materials-mechanics-ontology/Value	*[125]			
76-31	9414-9415	◦	https://w3id.org/pmd/materials-mechanics-ontology/Value	*[125]			
76-32	9415-9416	}	https://w3id.org/pmd/materials-mechanics-ontology/Value	*[125]			
76-33	9416-9417	$	https://w3id.org/pmd/materials-mechanics-ontology/Value	*[125]			
76-34	9417-9418	C	https://w3id.org/pmd/materials-mechanics-ontology/Value	*[125]			
76-35	9419-9427	compared	_	_			
76-36	9428-9430	to	_	_			
76-37	9431-9433	25	https://w3id.org/pmd/materials-mechanics-ontology/Value	*[126]			
76-38	9434-9435	$	https://w3id.org/pmd/materials-mechanics-ontology/Value	*[126]			
76-39	9435-9436	^	https://w3id.org/pmd/materials-mechanics-ontology/Value	*[126]			
76-40	9436-9437	{	https://w3id.org/pmd/materials-mechanics-ontology/Value	*[126]			
76-41	9437-9438	◦	https://w3id.org/pmd/materials-mechanics-ontology/Value	*[126]			
76-42	9438-9439	}	https://w3id.org/pmd/materials-mechanics-ontology/Value	*[126]			
76-43	9439-9440	$	https://w3id.org/pmd/materials-mechanics-ontology/Value	*[126]			
76-44	9440-9441	C	https://w3id.org/pmd/materials-mechanics-ontology/Value	*[126]			

#Text=Between these temperature levels, a maximum in strain rate sensitivity of flow stress is expected due to strain aging.
78-1	9473-9480	Between	_	_			
78-2	9481-9486	these	_	_			
78-3	9487-9498	temperature	https://w3id.org/pmd/materials-mechanics-ontology/Temperature	*			
78-4	9499-9505	levels	_	_			
78-5	9505-9506	,	_	_			
78-6	9507-9508	a	_	_			
78-7	9509-9516	maximum	_	_			
78-8	9517-9519	in	_	_			
78-9	9520-9526	strain	https://w3id.org/pmd/materials-mechanics-ontology/MaterialProperty	*[127]			
78-10	9527-9531	rate	https://w3id.org/pmd/materials-mechanics-ontology/MaterialProperty	*[127]			
78-11	9532-9543	sensitivity	https://w3id.org/pmd/materials-mechanics-ontology/MaterialProperty	*[127]			
78-12	9544-9546	of	_	_			
78-13	9547-9551	flow	https://w3id.org/pmd/materials-mechanics-ontology/FlowStress	*[128]			
78-14	9552-9558	stress	https://w3id.org/pmd/materials-mechanics-ontology/FlowStress	*[128]			
78-15	9559-9561	is	_	_			
78-16	9562-9570	expected	_	_			
78-17	9571-9574	due	_	_			
78-18	9575-9577	to	_	_			
78-19	9578-9584	strain	https://w3id.org/pmd/materials-mechanics-ontology/DynamicStrainAging	*[129]			
78-20	9585-9590	aging	https://w3id.org/pmd/materials-mechanics-ontology/DynamicStrainAging	*[129]			
78-21	9590-9591	.	_	_			

#Text=Strain aging is caused by Cottrell atmospheres-carbon atoms pinned in dislocations, necessitating high (localized) forces to unpin and thereby raising the (localized) force necessary to move the dislocation.
79-1	9595-9601	Strain	https://w3id.org/pmd/materials-mechanics-ontology/DynamicStrainAging	*[130]			
79-2	9602-9607	aging	https://w3id.org/pmd/materials-mechanics-ontology/DynamicStrainAging	*[130]			
79-3	9608-9610	is	_	_			
79-4	9611-9617	caused	_	_			
79-5	9618-9620	by	_	_			
79-6	9621-9629	Cottrell	https://w3id.org/pmd/materials-mechanics-ontology/Microstructure	*[131]			
79-7	9630-9648	atmospheres-carbon	https://w3id.org/pmd/materials-mechanics-ontology/Microstructure	*[131]			
79-8	9649-9654	atoms	https://w3id.org/pmd/materials-mechanics-ontology/Microstructure	*[131]			
79-9	9655-9661	pinned	_	_			
79-10	9662-9664	in	_	_			
79-11	9665-9677	dislocations	https://w3id.org/pmd/materials-mechanics-ontology/Dislocation	*			
79-12	9677-9678	,	_	_			
79-13	9679-9692	necessitating	_	_			
79-14	9693-9697	high	_	_			
79-15	9698-9699	(	_	_			
79-16	9699-9708	localized	_	_			
79-17	9708-9709	)	_	_			
79-18	9710-9716	forces	https://w3id.org/pmd/materials-mechanics-ontology/Force	*			
79-19	9717-9719	to	_	_			
79-20	9720-9725	unpin	_	_			
79-21	9726-9729	and	_	_			
79-22	9730-9737	thereby	_	_			
79-23	9738-9745	raising	_	_			
79-24	9746-9749	the	_	_			
79-25	9750-9751	(	_	_			
79-26	9751-9760	localized	_	_			
79-27	9760-9761	)	_	_			
79-28	9762-9767	force	https://w3id.org/pmd/materials-mechanics-ontology/Force	*			
79-29	9768-9777	necessary	_	_			
79-30	9778-9780	to	_	_			
79-31	9781-9785	move	_	_			
79-32	9786-9789	the	_	_			
79-33	9790-9801	dislocation	https://w3id.org/pmd/materials-mechanics-ontology/Dislocation	*			
79-34	9801-9802	.	_	_			

#Text=At high strain rates, adiabatic conditions promote locally high temperatures.
80-1	9806-9808	At	_	_			
80-2	9809-9813	high	_	_			
80-3	9814-9820	strain	https://w3id.org/pmd/materials-mechanics-ontology/StrainRate	*[132]			
80-4	9821-9826	rates	https://w3id.org/pmd/materials-mechanics-ontology/StrainRate	*[132]			
80-5	9826-9827	,	_	_			
80-6	9828-9837	adiabatic	https://w3id.org/pmd/materials-mechanics-ontology/StateDescriptor	*[133]			
80-7	9838-9848	conditions	https://w3id.org/pmd/materials-mechanics-ontology/StateDescriptor	*[133]			
80-8	9849-9856	promote	_	_			
80-9	9857-9864	locally	_	_			
80-10	9865-9869	high	_	_			
80-11	9870-9882	temperatures	https://w3id.org/pmd/materials-mechanics-ontology/Temperature	*			
80-12	9882-9883	.	_	_			

#Text=These locally high temperatures promote the strongly localized formation of shear bands: in the formation of dislocations, only a portion of the expended energy is introduced into the crystal structure, another portion is converted into heat [55], which leads to a locally higher temperature because at very high strain rates, heat conduction is slow compared to heat generation.
81-1	9887-9892	These	_	_			
81-2	9893-9900	locally	_	_			
81-3	9901-9905	high	_	_			
81-4	9906-9918	temperatures	https://w3id.org/pmd/materials-mechanics-ontology/Temperature	*			
81-5	9919-9926	promote	_	_			
81-6	9927-9930	the	_	_			
81-7	9931-9939	strongly	_	_			
81-8	9940-9949	localized	https://w3id.org/pmd/materials-mechanics-ontology/Mechanism	*[134]			
81-9	9950-9959	formation	https://w3id.org/pmd/materials-mechanics-ontology/Mechanism	*[134]			
81-10	9960-9962	of	_	_			
81-11	9963-9968	shear	https://w3id.org/pmd/materials-mechanics-ontology/ShearBand	*[135]			
81-12	9969-9974	bands	https://w3id.org/pmd/materials-mechanics-ontology/ShearBand	*[135]			
81-13	9974-9975	:	_	_			
81-14	9976-9978	in	_	_			
81-15	9979-9982	the	_	_			
81-16	9983-9992	formation	https://w3id.org/pmd/materials-mechanics-ontology/Mechanism	*			
81-17	9993-9995	of	_	_			
81-18	9996-10008	dislocations	https://w3id.org/pmd/materials-mechanics-ontology/Dislocation	*			
81-19	10008-10009	,	_	_			
81-20	10010-10014	only	_	_			
81-21	10015-10016	a	_	_			
81-22	10017-10024	portion	_	_			
81-23	10025-10027	of	_	_			
81-24	10028-10031	the	_	_			
81-25	10032-10040	expended	https://w3id.org/pmd/materials-mechanics-ontology/PhysicalQuantity	*[136]			
81-26	10041-10047	energy	https://w3id.org/pmd/materials-mechanics-ontology/PhysicalQuantity	*[136]			
81-27	10048-10050	is	_	_			
81-28	10051-10061	introduced	_	_			
81-29	10062-10066	into	_	_			
81-30	10067-10070	the	_	_			
81-31	10071-10078	crystal	https://w3id.org/pmd/materials-mechanics-ontology/CrystalStructure	*[137]			
81-32	10079-10088	structure	https://w3id.org/pmd/materials-mechanics-ontology/CrystalStructure	*[137]			
81-33	10088-10089	,	_	_			
81-34	10090-10097	another	_	_			
81-35	10098-10105	portion	_	_			
81-36	10106-10108	is	_	_			
81-37	10109-10118	converted	_	_			
81-38	10119-10123	into	_	_			
81-39	10124-10128	heat	https://w3id.org/pmd/materials-mechanics-ontology/PhysicalQuantity	*			
81-40	10129-10130	[	_	_			
81-41	10130-10132	55	_	_			
81-42	10132-10133	]	_	_			
81-43	10133-10134	,	_	_			
81-44	10135-10140	which	_	_			
81-45	10141-10146	leads	_	_			
81-46	10147-10149	to	_	_			
81-47	10150-10151	a	_	_			
81-48	10152-10159	locally	_	_			
81-49	10160-10166	higher	_	_			
81-50	10167-10178	temperature	https://w3id.org/pmd/materials-mechanics-ontology/Temperature	*			
81-51	10179-10186	because	_	_			
81-52	10187-10189	at	_	_			
81-53	10190-10194	very	_	_			
81-54	10195-10199	high	_	_			
81-55	10200-10206	strain	https://w3id.org/pmd/materials-mechanics-ontology/StrainRate	*[138]			
81-56	10207-10212	rates	https://w3id.org/pmd/materials-mechanics-ontology/StrainRate	*[138]			
81-57	10212-10213	,	_	_			
81-58	10214-10218	heat	https://w3id.org/pmd/materials-mechanics-ontology/Mechanism	*[139]			
81-59	10219-10229	conduction	https://w3id.org/pmd/materials-mechanics-ontology/Mechanism	*[139]			
81-60	10230-10232	is	_	_			
81-61	10233-10237	slow	_	_			
81-62	10238-10246	compared	_	_			
81-63	10247-10249	to	_	_			
81-64	10250-10254	heat	https://w3id.org/pmd/materials-mechanics-ontology/Mechanism	*[140]			
81-65	10255-10265	generation	https://w3id.org/pmd/materials-mechanics-ontology/Mechanism	*[140]			
81-66	10265-10266	.	_	_			

#Text=The higher temperature again facilitates the generation of new dislocations, in which new heat is generated, leading to a cycle only broken by the removal of the source of increasing strain.
82-1	10270-10273	The	_	_			
82-2	10274-10280	higher	_	_			
82-3	10281-10292	temperature	https://w3id.org/pmd/materials-mechanics-ontology/Temperature	*			
82-4	10293-10298	again	_	_			
82-5	10299-10310	facilitates	_	_			
82-6	10311-10314	the	_	_			
82-7	10315-10325	generation	https://w3id.org/pmd/materials-mechanics-ontology/Mechanism	*[141]			
82-8	10326-10328	of	https://w3id.org/pmd/materials-mechanics-ontology/Mechanism	*[141]			
82-9	10329-10332	new	https://w3id.org/pmd/materials-mechanics-ontology/Mechanism	*[141]			
82-10	10333-10345	dislocations	https://w3id.org/pmd/materials-mechanics-ontology/Mechanism	*[141]			
82-11	10345-10346	,	_	_			
82-12	10347-10349	in	_	_			
82-13	10350-10355	which	_	_			
82-14	10356-10359	new	_	_			
82-15	10360-10364	heat	https://w3id.org/pmd/materials-mechanics-ontology/PhysicalQuantity	*			
82-16	10365-10367	is	_	_			
82-17	10368-10377	generated	_	_			
82-18	10377-10378	,	_	_			
82-19	10379-10386	leading	_	_			
82-20	10387-10389	to	_	_			
82-21	10390-10391	a	_	_			
82-22	10392-10397	cycle	_	_			
82-23	10398-10402	only	_	_			
82-24	10403-10409	broken	_	_			
82-25	10410-10412	by	_	_			
82-26	10413-10416	the	_	_			
82-27	10417-10424	removal	_	_			
82-28	10425-10427	of	_	_			
82-29	10428-10431	the	_	_			
82-30	10432-10438	source	_	_			
82-31	10439-10441	of	_	_			
82-32	10442-10452	increasing	_	_			
82-33	10453-10459	strain	https://w3id.org/pmd/materials-mechanics-ontology/Strain	*			
82-34	10459-10460	.	_	_			

#Text=This may be a fracture event in monotonic loading or the onset of unloading in cyclic loading.
83-1	10464-10468	This	_	_			
83-2	10469-10472	may	_	_			
83-3	10473-10475	be	_	_			
83-4	10476-10477	a	_	_			
83-5	10478-10486	fracture	https://w3id.org/pmd/materials-mechanics-ontology/Fracture	*[142]			
83-6	10487-10492	event	https://w3id.org/pmd/materials-mechanics-ontology/Fracture	*[142]			
83-7	10493-10495	in	_	_			
83-8	10496-10505	monotonic	https://w3id.org/pmd/materials-mechanics-ontology/Monotonous	*[143]			
83-9	10506-10513	loading	https://w3id.org/pmd/materials-mechanics-ontology/Monotonous	*[143]			
83-10	10514-10516	or	_	_			
83-11	10517-10520	the	_	_			
83-12	10521-10526	onset	_	_			
83-13	10527-10529	of	_	_			
83-14	10530-10539	unloading	_	_			
83-15	10540-10542	in	_	_			
83-16	10543-10549	cyclic	https://w3id.org/pmd/materials-mechanics-ontology/Cyclic	*[144]			
83-17	10550-10557	loading	https://w3id.org/pmd/materials-mechanics-ontology/Cyclic	*[144]			
83-18	10557-10558	.	_	_			

#Text=In the adiabatic regions, recrystallization may occur [56].
84-1	10562-10564	In	_	_			
84-2	10565-10568	the	_	_			
84-3	10569-10578	adiabatic	https://w3id.org/pmd/materials-mechanics-ontology/Location	*[145]			
84-4	10579-10586	regions	https://w3id.org/pmd/materials-mechanics-ontology/Location	*[145]			
84-5	10586-10587	,	_	_			
84-6	10588-10605	recrystallization	https://w3id.org/pmd/materials-mechanics-ontology/Mechanism	*			
84-7	10606-10609	may	_	_			
84-8	10610-10615	occur	_	_			
84-9	10616-10617	[	_	_			
84-10	10617-10619	56	_	_			
84-11	10619-10620	]	_	_			
84-12	10620-10621	.	_	_			

#Text=In cyclic loading, strongly localized temperature increase depends on load level and pulse length.
85-1	10625-10627	In	_	_			
85-2	10628-10634	cyclic	https://w3id.org/pmd/materials-mechanics-ontology/Cyclic	*[146]			
85-3	10635-10642	loading	https://w3id.org/pmd/materials-mechanics-ontology/Cyclic	*[146]			
85-4	10642-10643	,	_	_			
85-5	10644-10652	strongly	_	_			
